Row_ID,annual_rainfall_mm,max_daily_rainfall_mm,rainy_days_count,avg_temperature_c,evaporation_rate_mmday,clay_pct,sand_pct,silt_pct,latitude,longitude,elevation_m,roof_area_m2,available_space_m2,roof_type,infiltration_rate_mmhr,runoff_coefficient,annual_runoff_m3,feasibility_score,feasibility_category,recommended_structure
28,1282.8894129763123,102.9185264553002,100,19.612489814883634,5.886493928566289,18.45657659006268,61.74627629053095,19.79714711940637,23.577455105253385,79.44967376899224,1126.231704888772,228.19414448198268,51.28296021016664,concrete,74.33183384205577,0.8,234.19828164729807,0.7565936842279333,High,Recharge_Trench
29,857.4395588420572,102.88096758192944,69,24.214506177464912,6.27434512391638,33.11199538452038,39.71050053620702,27.17750407927261,34.86744255764634,87.72795175753714,71.9702499272809,157.32741348141712,32.506567355074544,metal,33.588780887940075,0.9,121.4088732083414,0.4710827714276269,Medium,Recharge_Shaft
30,780.2864537841175,49.948258315580325,114,25.451642633815915,3.416514315998512,28.37451858483785,33.4653639275198,38.16011748764235,12.912423748436492,92.66330083790922,1162.3560979946997,162.8505945719594,45.43252968977305,tile,36.92253728455354,0.7,88.94907905463248,0.4710908376642913,Medium,Recharge_Shaft
31,1581.2203097943604,36.42303125004421,99,18.08629893484952,3.2249010796692112,16.884245413956133,52.9431026435239,30.172651942519963,16.551236707746295,80.80972259148217,1055.8692966734193,240.57344958598296,59.80770838278045,concrete,66.24926297976631,0.8,304.3196995861168,0.7867031452711393,High,Recharge_Trench
32,941.530138872632,85.09881569314942,78,29.27345447665364,4.906718018698715,19.4449204610505,51.60858240132685,28.946497137622657,24.42945600226756,81.6955516290757,9.967344782113477,208.3984333398191,75.2386484882466,tile,60.75928446700877,0.7,137.34938411829515,0.6973229857224676,High,Recharge_Trench
33,1167.4032838192309,118.32741496502976,49,31.450289842588063,2.382904656838069,18.872986699242,50.85000090176981,30.27701239898819,19.509260480298547,72.30339846908456,280.7098210584967,243.01030347518832,58.164392219072646,concrete,67.29726137554677,0.8,226.9528210230742,0.7460442336086726,High,Recharge_Trench
34,1516.5827408920634,47.13721464224192,71,24.79536020401809,6.769826166626371,44.28001803423448,29.26260424933576,26.45737771642976,19.01014046090606,88.98569380152844,1391.6948571577686,81.05530040821336,28.43270069656716,concrete,15.808102931864951,0.8,98.34165572553424,0.4323259957668885,Medium,Recharge_Borewell
35,569.4350006792703,71.63573447403566,108,23.12798057905041,2.158798943702399,38.092069670880456,48.470974659069526,13.436955670050024,34.646165473007684,81.24097622071811,1248.2537098519897,150.79526323518496,38.23773969862057,concrete,34.79347683291189,0.8,68.69448065820664,0.404938871056688,Medium,Recharge_Shaft
36,835.3752504019271,51.91203396600841,57,23.63941653242031,4.791298156242997,53.22805985053402,24.9949766485459,21.77696350092009,26.948553757449712,86.12043866195026,253.24332351169983,40.56269259363275,23.39386988666376,metal,5.0,0.9,30.496562534144115,0.2233885709020192,Low,Recharge_Borewell
37,907.5837151827324,97.61458052439713,47,23.178106512529983,5.472381147083317,35.286240768584705,33.7997140237209,30.914045207694382,33.36644242194602,84.92858342522261,469.4966162159836,156.9383933010011,49.83972720039455,metal,32.95389480958988,0.9,128.19125704223828,0.519667473080304,Medium,Recharge_Shaft
38,473.29702826246137,82.54724405772139,113,20.77147482632036,4.832258748505186,20.978142686098955,40.22548413311395,38.79637318078709,35.10422377889092,93.1178187095682,885.4598255134409,134.57066165166344,36.292062268624136,tile,54.66355343162915,0.7,44.58432597573183,0.4245748634011324,Medium,Recharge_Pit
39,505.3902033123431,68.15097767972983,61,24.48725082299164,2.090121265822201,10.85862321540031,63.23085451833104,25.910522266268657,35.70722241667353,76.93175383346058,603.7159696339279,247.9963355481036,56.56788398254865,tile,87.74376278390254,0.7,87.73444291036046,0.6697229515222967,Medium,Recharge_Trench
40,1209.6177591885048,43.45943867012501,70,22.03926779713064,3.7059002730017774,30.69713739329225,46.27971173354645,23.0231508731613,12.872691408214427,71.89488350340446,572.5669484713833,122.80635140041156,41.88874376410455,concrete,45.27968365216892,0.8,118.83899487606556,0.5839845942126175,Medium,Recharge_Pit
41,450.42634560799695,81.68641857377162,110,30.14166065817952,3.921402842298776,32.9379183378554,46.65697900543565,20.405102656708948,18.760414208034213,73.24321228635333,9.111651600170855,117.617372152208,36.326911454568354,tile,52.44462377730069,0.7,37.08457418297438,0.407777910519879,Medium,Recharge_Pit
42,1684.23900564714,90.03331714128186,98,30.201231214813035,3.328348779282208,49.12058607197352,18.66270423992531,32.21670968810116,11.539680486422895,84.7304131926015,927.3012317633682,82.37246487629537,27.19597410711804,metal,5.0,0.9,124.86142650236012,0.4579702768517087,Medium,Recharge_Borewell
43,1648.8651772479586,100.2613867219076,94,19.39367491994555,2.54868723606225,42.43146040321486,16.854363580537978,40.714176016247166,20.37499381343956,70.83443782388196,1150.2868408947857,44.49965543776779,19.2514838835807,tile,5.0,0.7,51.36175257560765,0.3450426747853193,Low,Recharge_Borewell
44,1509.861359001938,102.96486056506572,119,19.61207105953022,6.453249457022984,39.02190588475449,46.286901195129445,14.691192920116066,36.61782689298396,77.32118699355205,1481.3168812382091,169.35143171214392,40.60797339821739,concrete,34.09809004129119,0.8,204.55774626705724,0.598028436224145,Medium,Recharge_Shaft
45,834.4318749463665,106.665312793704,61,26.31025528661428,5.181129337158151,11.925470977683846,62.69695468379142,25.37757433852473,15.958171843610426,73.73127013964886,139.79921190243138,244.2074686151734,56.0933300788226,concrete,85.48128456856905,0.8,163.01959672997208,0.7639091382580965,High,Recharge_Trench
46,517.778727163136,31.09618518748873,47,24.72773560827348,3.593022156732464,36.03049258233116,48.41678372187592,15.55272369579292,12.670952596471338,90.62886693220494,934.6143277483268,104.80322970200844,40.39692683059802,concrete,36.9117094666089,0.8,43.41190630215337,0.3708394763111419,Low,Recharge_Shaft
47,1736.5328996306964,108.24060971166196,105,23.26271736078269,3.20179908244317,17.950367993628955,58.517131036198506,23.53250097017253,28.81931942440764,79.77492985466196,1332.6341992750604,237.96111203582785,69.73649948990794,tile,65.87201423032049,0.7,289.2591099180448,0.8211830980116098,High,Recharge_Trench
48,1553.073055048563,44.63103617971307,42,25.422586017298123,4.10017353331641,33.95264518590513,38.228276048367256,27.81907876572761,13.174673180982513,87.39664143355662,436.3783795500629,168.57317572842902,48.606961422500255,tile,35.42936419419283,0.7,183.26451991945265,0.6349183145605509,Medium,Recharge_Shaft
49,768.3575978751801,36.59210436966511,93,30.465101834846617,4.8201189680109096,56.08882903342851,28.266205043419,15.644965923152498,27.65437725647318,88.60697464688577,293.0242231382758,48.25397219654161,17.197106510574706,metal,5.0,0.9,33.3686755483834,0.2080086136956931,Low,Recharge_Borewell
50,562.2166833351816,62.090302905919984,108,27.501480469229403,6.43790024294784,53.53151814167329,18.16291623434936,28.30556562397736,16.477921705731966,68.78554881861676,580.3891700033006,91.14408058756965,15.05685120657669,concrete,5.0,0.8,40.99417815486234,0.1831695193746509,Low,Recharge_Borewell
51,804.1712314789798,56.83353206489001,91,27.21650482252643,4.040341015179655,50.99678242301457,26.53253234699216,22.47068522999328,11.730419985070984,73.07937883831504,1016.7667462836694,81.91301660833798,29.53801894099185,concrete,5.0,0.8,52.69767315206822,0.264798003694439,Low,Recharge_Borewell
52,776.1483031389246,66.2734882116419,99,22.31833394069764,2.996823658735816,52.85245509896032,18.452012358938497,28.695532542101176,9.86039197359181,90.20706969901372,1461.6211665646956,69.32657938621884,18.35443251069021,tile,5.0,0.7,37.66539486712778,0.2258896695021381,Low,Recharge_Borewell
53,425.3542573491767,72.06486019031328,75,32.40282645014888,3.8659172993184088,42.00927217319412,25.961188830582728,32.02953899622315,26.725186307478435,69.83548120647612,900.5293215863732,60.51371912012795,15.664267413652302,concrete,21.550305265593472,0.8,20.59181444462296,0.2209594727091191,Low,Recharge_Shaft
54,1378.5283598823398,56.81818151960426,78,27.779862807987826,3.4066787040320743,36.648417108494186,44.55828193143881,18.793300960067,17.821560914680134,85.43616177317892,950.9648650823972,123.69203378474218,40.96313657951224,tile,41.79073896142289,0.7,119.35908352465412,0.58925070587636,Medium,Recharge_Pit
55,478.6465082864146,116.40106927372128,107,32.2525251114464,6.958297728739812,21.98983515269167,47.61791606824566,30.39224877906267,28.56386171989961,71.11356456633538,1070.9598121085717,173.6707254155457,43.99361264615301,concrete,56.96354412508177,0.8,66.5015090493757,0.467402335665823,Medium,Recharge_Pit
56,1168.4734842961002,78.49374305247022,45,25.27579002143209,3.604907367962392,19.32827001562256,67.1853854006968,13.486344583680648,9.68689542736357,77.70291922715938,597.6322865478716,180.77050138164324,70.95989089732663,concrete,67.8023893924903,0.8,168.98043008588937,0.766065203306648,High,Recharge_Trench
57,1319.4212786102512,61.48755248002306,56,20.47856835315601,5.697781875496522,27.998617261288366,34.56788676171304,37.43349597699859,19.372969025942684,70.34137817360039,298.1193486379475,152.72254258380008,31.54375526652344,concrete,36.51775461803742,0.8,161.20429792682086,0.5733290145094264,Medium,Recharge_Shaft
58,830.1029838297793,57.31591123903003,74,27.40072620155773,4.21219594589405,27.01796151664687,37.66508867265128,35.31694981070186,27.184153983850017,84.2649436292628,1081.991290836342,126.1925608326366,36.17521828818429,concrete,38.47182477298311,0.8,83.80225702743407,0.4546248612260286,Medium,Recharge_Shaft
59,1782.811345630444,75.33225851137001,57,28.72923196990765,4.102195896397685,55.34165774458581,21.587164628646534,23.07117762676765,30.273442003806988,81.9082550811739,1009.8942839413506,73.34651931625729,20.892116206072213,metal,5.0,0.9,117.6867061195734,0.4436674960783219,Medium,Recharge_Borewell
60,1737.9092541730852,106.91468064600342,66,30.56399351258656,2.467565332158829,14.449476022853544,62.17144901746685,23.3790749596796,9.781066388775786,69.90735297612446,1033.8024479105202,247.4029997946893,67.17239824260166,concrete,77.92859650660758,0.8,343.971170282698,0.8684258343119682,High,Recharge_Trench
61,841.335208509231,63.836391867659735,64,21.217408115840737,2.2245013861008625,17.136956593230963,55.68285235459052,27.180191052178515,27.08009105072901,71.80075446251274,466.5416535659079,230.0164730409914,50.45958924626214,tile,68.44632623082778,0.7,135.4646701145503,0.6813757778166412,High,Recharge_Trench
62,986.310646703826,50.70760426717276,40,24.50067914902383,2.812525780295912,38.06886580431072,44.96985783467981,16.961276361009467,35.3295516078888,85.83174860642565,51.40684364446646,148.04227837691016,39.4359139659106,concrete,38.12406185892444,0.8,116.81254026035047,0.5277160827567486,Medium,Recharge_Shaft
63,633.1049658693212,85.51956647697554,59,21.33859666932953,5.350973043527541,15.567282152155576,66.9244194119695,17.508298435874934,13.173638764061591,85.75454992004103,361.7731157184338,223.93617526371708,72.8128807940321,metal,80.41316736529426,0.9,127.59759413751776,0.7218970774567423,High,Recharge_Trench
64,592.2200458017983,62.762472229310966,119,28.844627902629306,4.020819107664966,18.59766947166108,61.9426446301715,19.45968589816742,34.24301663370396,95.2401577488254,338.36855005911497,205.84844947344945,78.58087605894019,metal,58.93253026898432,0.9,109.71682035785584,0.6250564892699106,Medium,Recharge_Pit
65,1073.8818122894531,83.94874878248595,57,26.186657298374065,3.830002738752603,45.51700250298441,14.254976796970173,40.22802070004542,17.14718901873271,79.39408655192777,352.0986737134221,99.356424071129,29.635351960492045,metal,5.0,0.9,96.02735106969313,0.3537729406905785,Low,Recharge_Borewell
66,1153.6647205579989,76.03207860383557,95,31.053624873705022,4.499605137056003,28.34483997325533,49.81957631885733,21.83558370788733,25.40834825012973,68.30469674267495,947.747956571094,177.83654006120702,38.15604794830521,concrete,49.9962352092772,0.8,164.13099383577102,0.6272144740057899,Medium,Recharge_Pit
67,425.3736574640216,86.99551340996959,96,21.282520163815388,3.858581489494922,36.82553631317059,34.292781597068114,28.8816820897613,28.29913319521308,71.32571493201826,178.576147406878,147.79981297050202,44.78905055431942,tile,37.88222592702528,0.7,44.00910291103255,0.3721580096495768,Low,Recharge_Shaft
68,746.583678391841,72.10642649628386,103,32.737032686800404,3.4799649108286435,21.274179416766263,36.38308919793855,42.34273138529518,29.12813507482904,75.76589259044681,130.2530887795824,139.34305384686178,31.0848528781103,metal,60.28253744950099,0.9,93.6281247294082,0.5398056660730663,Medium,Recharge_Trench
69,1264.9861362816994,69.34332945405312,66,27.20376277283815,5.031897392870169,41.97344196170827,27.994158980755486,30.032399057536253,21.83981377718569,76.08032138941334,985.2764155328748,83.4677058655686,22.49049402061245,tile,7.0238384703761145,0.7,73.90984352302807,0.3342060163789171,Low,Recharge_Borewell
70,513.8882928986596,77.65802535202117,80,19.47313333573296,5.6308320984958,42.51766477912522,11.566724424945429,45.91561079592936,33.80900484808042,69.62713069587544,526.6608546877479,66.48882023455337,25.39022415409396,concrete,5.0,0.8,27.334261061744392,0.1829968904230685,Low,Recharge_Borewell
71,1077.5851154516458,102.4515923911165,90,25.608205225171343,2.1064991896346474,39.76235154125183,38.59892117913546,21.63872727961271,20.94119169011101,82.94107235247638,1046.5847013413224,144.3218813646804,38.37873326508947,tile,28.21582547757901,0.7,108.86337783479048,0.4891737807752001,Medium,Recharge_Shaft
72,796.5981648896083,99.05504709482834,119,32.21794157452441,6.49159396663993,18.382798458526143,53.29617297494073,28.32102856653313,23.854467136598984,70.02919299427171,369.0852476970148,211.30868861289613,69.38614700919413,tile,69.39275723564468,0.7,117.82967950198388,0.670829231297553,Medium,Recharge_Trench
73,728.9627669943338,88.3825538279732,71,31.479845756316685,2.481955362472167,28.364098832302343,39.102924819730674,32.53297634796698,15.332667390634594,79.4114124515209,944.2814626805864,136.36039804828906,36.93803534686678,tile,40.459950663473606,0.7,69.58115714881069,0.4424595813146935,Medium,Recharge_Pit
74,438.0343897157837,58.24039289751559,73,31.04425497674804,3.7656570425552633,25.526785865927067,40.35172268085926,34.12149145321368,35.83709124320903,72.82923525933583,789.8183613629645,171.86335366121483,43.14063111514377,concrete,51.06118006559876,0.8,60.22564738839852,0.4452764693212428,Medium,Recharge_Pit
75,975.8255608927236,45.933896507555765,96,19.998278910601847,2.6083594650193764,16.246555252885504,58.68486784198095,25.06857690513356,31.31393819947285,92.46990519664854,467.7076314149443,238.35709246350024,52.92388863480198,concrete,69.14563140851604,0.8,186.0759547567632,0.7211980818206347,High,Recharge_Trench
76,442.5418835755716,108.42002331062542,87,28.52632158387748,6.65482557508272,44.917282256048985,22.03608276733106,33.04663497661996,35.58082786196404,88.05066871623534,560.9611400953047,94.52751832424424,20.0152432719552,concrete,7.375652806338526,0.8,33.465908807148324,0.1775495966250066,Low,Recharge_Borewell
77,637.2898453605295,66.02968815696823,111,29.010063818155263,5.255628724761622,42.824206185549066,23.42990510583181,33.74588870861912,10.77824398141655,94.86871518223413,595.2525774596481,61.64113212407003,27.396578234649137,metal,8.528081022992808,0.9,35.354940803276904,0.2271526685470027,Low,Recharge_Borewell
78,924.8188113331856,34.98238352445686,107,26.743290023208267,4.9443469510360565,40.5257995975036,21.216676562234227,38.257523840262174,14.672866760988224,74.34179043574973,984.7736627909006,52.50093382952542,19.33700216819172,concrete,9.15408708822764,0.8,38.84308097448315,0.2526999129994212,Low,Recharge_Borewell
79,1261.4172350977228,51.79651010343909,110,27.447149785591765,2.6479226856238145,30.93510893460376,38.79106692152455,30.273824143871693,20.786246557773573,94.70970539550244,1254.4130271717238,135.98343556724615,31.46915631843564,concrete,37.43892027704557,0.8,137.22547944986,0.5686455122766905,Medium,Recharge_Shaft
80,1675.2980582913794,99.43260103736458,75,30.845300232202632,2.291217263857356,48.58392125249192,15.148548553493915,36.26753019401416,24.730895614202453,87.44655461305717,1416.7673921296755,93.22290703789749,22.813281676391647,tile,6.721896933633401,0.7,109.32330860420718,0.4401150447297995,Medium,Recharge_Borewell
81,1736.392300402335,68.91005098907988,92,25.624296595873865,4.213389372720708,13.01565189409584,62.51724260217,24.46710550373416,14.749434267194058,69.8520461291474,143.86392576439096,190.3614504009588,73.73635800908686,concrete,81.69288588489866,0.8,264.4337254157167,0.8868927457655106,High,Recharge_Trench
82,883.673195212824,85.71837857440076,114,24.99670634638337,2.371135579342273,14.987694515551306,64.56874411369319,20.443561370755504,21.146464681880087,85.68926318296529,1146.590137557222,189.58112957453457,72.95566054193789,metal,79.11140612131739,0.9,150.77498627086686,0.7895677206838945,High,Recharge_Trench
83,727.2371088514419,81.33485928307778,86,22.291680348417945,3.732494447601598,15.572739967343184,68.13851629341147,16.288743739245348,23.04832935939081,82.5671584203459,1198.1478078275825,227.8647224934815,56.34188407861544,metal,77.65817366455718,0.9,149.14051379585607,0.7272693966678153,High,Recharge_Trench
84,1089.5247713464096,45.704863775815966,92,28.5522766574485,5.777853515497621,42.57557510954926,29.3513656396388,28.07305925081195,13.17463380769476,88.73377782522145,164.11449653122202,52.36627209023199,23.534605745929746,concrete,20.11814955207394,0.8,45.64348050029911,0.3276269983322035,Low,Recharge_Shaft
85,1185.3131601495406,30.764602074648856,70,31.466611023825763,4.77746748232496,40.412263176717296,10.29624266866782,49.29149415461488,22.400893247483346,86.1129622321035,1280.9028171541652,60.20014438370615,15.571027182513594,tile,7.231837722643812,0.7,49.94921636663656,0.2825361068405167,Low,Recharge_Borewell
86,1112.5426565908665,115.03519077186635,111,23.068382168901906,6.944395596275068,15.40422013030559,69.30433953321317,15.291440336481244,8.101742137049644,87.3941764070266,1244.123587120621,195.35335478261345,62.81774582733474,tile,76.00814646619509,0.7,152.13725821265078,0.7607097320419762,High,Recharge_Trench
87,1265.379536641054,74.53433564404918,54,22.236064932687967,5.235311035245247,44.48134093830425,21.76848699390381,33.75017206779194,24.389164591133284,83.97589295173943,898.0996685255548,87.39687599604102,16.452259109217863,concrete,13.442116754533668,0.8,88.47217476139683,0.3670005236470048,Low,Recharge_Borewell
88,1256.049055715925,100.26594570258028,92,19.77792043230189,3.112214778970513,36.32237273237393,45.98233236691121,17.695294900714856,34.19948891774588,92.56560476832983,1216.7106636857518,107.17186438945254,43.23171794755347,concrete,33.89944593481511,0.8,107.69049525254964,0.5342445141901285,Medium,Recharge_Shaft
89,694.7097155314801,46.805969468763394,99,28.75907533781004,2.176705223048629,31.446612276182428,39.56766395275583,28.985723771061743,24.104400915872915,81.1474240834071,648.38364073805,145.7741356010383,47.983581898491245,concrete,34.3760203488516,0.8,81.01656662019579,0.4518018285591487,Medium,Recharge_Shaft
90,1732.001734506565,37.89956227110965,51,24.670012062580746,6.463330079114585,33.05869231403064,45.26671760585965,21.67459008010971,29.892115777188693,90.33649538350826,499.2035327069678,114.94319009743558,37.16043835717655,metal,43.03653494456695,0.9,179.17362415662862,0.651949948469797,Medium,Recharge_Pit
91,1011.2598656762724,31.14808317366875,116,27.78764989180129,5.520415179503148,32.900353625116765,41.11219053988107,25.98745583500217,31.855144634081903,89.35326245104505,1242.501196645322,139.3181633652401,47.53684287164515,metal,31.817079755448425,0.9,126.79818045389791,0.5202242714111736,Medium,Recharge_Shaft
92,1672.908288206184,39.4962281761081,41,32.73389111806054,2.0162396413075445,25.389863093249573,49.60608757456319,25.00404933218724,26.941462960332696,83.80187216225924,203.01722415594696,149.46036047434905,38.25801218516133,concrete,56.16151972350608,0.8,200.026780636658,0.7221773522242401,High,Recharge_Pit
93,1615.1994286531258,102.90623774063047,97,18.529533817711044,2.1345207692481694,16.75533643048471,60.27426063853888,22.970402930976405,24.04446283805524,89.89251685633812,63.32468280974263,187.7795650378941,66.41120170827938,tile,74.73767344778243,0.7,212.31101231335725,0.8422656963315933,High,Recharge_Trench
94,1513.260672676185,77.33519192113135,75,22.823759105436977,5.824447643055719,40.04347567563175,24.717641838147188,35.23888248622106,24.17346936870021,71.67811452021121,1244.5655034415947,60.33514213555298,16.51636436399383,metal,12.335371205506943,0.9,82.17251799665412,0.3788908618599081,Low,Recharge_Borewell
